2,11	-124,23	-124,08
2,12	-124,02	-124,28
2,13	-123,94	-124,71
2,14	-124,23	-124,19
2,15	-124,44	-124,11
2,16	-124,24	-124,19
2,17	-124,01	-123,41
2,18	-123,75	-123,87
2,19	-124,46	-124,44
2,2	-124,41	-124,41
2,21	-124,47	-124,35
2,22	-124,52	-124,56
2,23	-124,59	-124,31
2,24	-124,55	-124,35
2,25	-124,88	-124,6
2,26	-124,96	-124,63
2,27	-124,87	-124,61
2,28	-124,7	-124,55
2,29	-124,46	-124,24
2,29	-124	-123,97
2,3	-124,23	-123,74
2,31	-123,84	-121,87
2,32	-122,77	-116,25
2,33	-119,1	-112,46
2,34	-113,57	-112,57
2,35	-110,94	-116,72
2,36	-111,65	-120,09
2,37	-116,5	-120,76
2,38	-120	-121,76
2,39	-120,74	-121,2
2,4	-121,4	-121,09
2,41	-120,64	-121,3
2,42	-120,11	-121,19
2,43	-121,44	-122,44
2,44	-122,53	-122,72
2,45	-122,09	-121,99
2,46	-122,12	-121,49
2,47	-121,65	-121,4
2,48	-120,09	-119,95
2,49	-119,54	-121,09
2,5	-121,67	-121,42
2,51	-121,46	-121,1
2,52	-120,88	-120,27
2,53	-120,8	-119,36
2,54	-119,94	-117,49
2,55	-117,27	-116,4
2,56	-117,42	-115,51
2,57	-116,93	-115,33
2,58	-115,3	-116,46
2,59	-115,18	-115,57
2,6	-116,64	-112,97
2,61	-115,59	-109,12
2,62	-113,39	-104,23
2,63	-109,66	-102,64
2,64	-105,44	-104,47
2,65	-104,41	-110,41
2,66	-106,05	-116,51
2,67	-111,42	-118,29
2,68	-117,1	-119,33
2,69	-119,91	-119,63
2,7	-120,76	-120,65
2,71	-120,62	-122,56
2,71	-121,23	-123,47
2,72	-122,6	-122,37
2,73	-121,98	-121,62
2,74	-122,55	-123,39
2,75	-123,7	-123,5
2,76	-123,86	-123,62
2,77	-123,81	-123,8
2,78	-123,87	-123,86
2,79	-123,78	-122,95
2,8	-123,09	-123,74
2,81	-123,82	-124,26
2,82	-124,24	-124,08
2,83	-124,23	-123,93
2,84	-123,94	-123,77
2,85	-123,99	-122,94
2,86	-123,26	-122,72
2,87	-123,24	-123,3
2,88	-123,47	-122,9
2,89	-123,4	-122,21
2,9	-123,15	-120,35
2,91	-122,58	-117
2,92	-120,53	-115,79
2,93	-117,78	-117,11
2,94	-116,7	-120,68
2,95	-117,05	-122,91
2,96	-120,16	-123,43
2,97	-122,9	-123,23
2,98	-123,5	-122,6
2,99	-123	-123,15
3	-123,23	-124,26
3,01	-123,95	-124,35
3,02	-124,14	-124,4
3,03	-124,27	-124,48
3,04	-124,48	-124,53
3,05	-124,55	-124,17
3,06	-124,65	-124,55
3,07	-124,83	-124,71
3,08	-125,07	-124,76
3,09	-125,04	-124,86
3,1	-125,24	-124,96
3,11	-124,97	-124,74
3,12	-124,92	-124,77
3,13	-125,12	-124,94
3,13	-124,95	-124,8
3,14	-124,68	-124,36
3,15	-124,53	-124,37
3,16	-124,33	-124,23
3,17	-124,12	-123,99
3,18	-123,98	-123,61
3,19	-124,23	-121,97
3,2	-123,95	-120,46
3,21	-123,09	-120,22
3,22	-121,28	-121,11
3,23	-120,5	-123,18
3,24	-120,71	-124,42
3,25	-122,78	-124,77
3,26	-124,15	-124,92
3,27	-124,77	-124,62
3,28	-124,87	-124,58
3,29	-124,72	-124,6
3,3	-124,7	-124,91
3,31	-124,82	-125,03
3,32	-125,02	-125,04
3,33	-125,05	-124,68
3,34	-124,76	-124,73
3,35	-124,87	-124,93
3,36	-125,21	-124,74
3,37	-125,05	-124,83
3,38	-125,21	-125,06
3,39	-125,12	-124,77
3,4	-124,87	-124,88
3,41	-124,93	-124,84
3,42	-124,97	-124,8
3,43	-124,69	-124,75
3,44	-124,75	-124,62
3,45	-125	-124,61
3,46	-124,73	-124,56
3,47	-124,69	-124,49
3,48	-124,6	-124,34
3,49	-124,64	-123,88
3,5	-124,41	-123,04
3,51	-124,26	-122,32
3,52	-123,76	-122,9
3,53	-122,9	-124,09
3,54	-122,66	-124,61
3,54	-123,61	-124,52
3,55	-124,34	-124,64
3,56	-124,72	-124,81
3,57	-124,86	-124,65
3,58	-124,74	-124,76
3,59	-124,64	-124,92
3,6	-124,72	-124,95
3,61	-125,07	-125
3,62	-125,25	-125,13
3,63	-125,17	-125,01
3,64	-125,18	-125,01
3,65	-125,1	-124,97
3,66	-124,95	-124,94
3,67	-124,85	-124,93
3,68	-124,94	-125,28
3,69	-125	-125,11
3,7	-124,97	-124,88
3,71	-124,9	-125,25
3,72	-125,2	-125,06
3,73	-125,16	-124,95
3,74	-125,02	-125,01
3,75	-125,04	-125,02
3,76	-125,02	-125,12
3,77	-124,92	-124,61
3,78	-124,81	-123,54
3,79	-124,7	-123,22
3,8	-124,18	-123,33
3,81	-123,5	-124,01
3,82	-123,36	-124,79
3,83	-122,94	-124,65
3,84	-123,76	-124,68
3,85	-124,62	-124,89
3,86	-124,95	-124,51
3,87	-124,75	-124,48
3,88	-124,92	-124,94
3,89	-125,04	-125,27
3,9	-124,88	-124,96
3,91	-124,79	-124,8
3,92	-124,75	-124,62
3,93	-124,66	-124,8
3,94	-124,49	-124,83
3,95	-124,69	-125,09
3,96	-124,92	-124,83
3,96	-124,91	-124,5
3,97	-124,77	-124,4
3,98	-124,89	-124,28
3,99	-124,85	-124,5
4	-125	-124,67
4,01	-124,8	-124,74
4,02	-124,93	-124,75
4,03	-124,88	-124,71
4,04	-124,77	-124,61
4,05	-124,72	-124,29
4,06	-124,87	-123,94
4,07	-124,87	-123,12
4,08	-124,56	-123,05
4,09	-123,95	-123,32
4,1	-123,66	-124,07
4,11	-123,76	-124,67
4,12	-123,84	-125
4,13	-124,35	-125,08
4,14	-124,71	-125,12
4,15	-124,95	-125,16
4,16	-125,1	-125,06
4,17	-124,99	-125,1
4,18	-125	-125,35
4,19	-125,05	-125,14
4,2	-124,98	-125,16
4,21	-125,32	-125,2
4,22	-125,16	-125,12
4,23	-125,05	-125,25
4,24	-125,19	-125,24
4,25	-124,99	-125,29
4,26	-125,06	-125,19
4,27	-125,44	-125,04
4,28	-125,44	-125,17
4,29	-125,4	-125,35
4,3	-125,44	-125,05
4,31	-124,47	-125,15
4,32	-124,53	-125,39
4,33	-125,18	-125,05
4,34	-125,28	-125,13
4,35	-125,23	-125,14
4,36	-125,19	-124,96
4,37	-125,34	-124,98
4,38	-125,32	-124,98
4,38	-125,37	-125,17
4,39	-125,13	-125,4
4,4	-125,26	-125,33
4,41	-125,19	-125,27
4,42	-125,3	-125,26
4,43	-125,47	-125,06
4,44	-125,4	-125,09
4,45	-125,21	-124,97
4,46	-125,25	-125,05
4,47	-125,41	-125,15
4,48	-125,5	-125,43
4,49	-125,24	-125,4
4,5	-125,12	-125,42
4,51	-125,11	-125,37
4,52	-125,24	-125,4
4,53	-125,28	-125,36
4,54	-125,43	-125,37
4,55	-125,38	-125,35
4,56	-125,39	-125,44
4,57	-125,45	-125,3
4,58	-125,58	-125,33
4,59	-125,32	-125,27
4,6	-125,28	-125,05
4,61	-125,29	-124,98
4,62	-125,39	-125,21
4,63	-125,12	-125,24
4,64	-125,33	-125,37
4,65	-125,49	-125,35
4,66	-125,57	-125,04
4,67	-125,61	-125,16
4,68	-125,43	-125,36
4,69	-125,39	-125,22
4,7	-125,45	-125,16
4,71	-125,35	-125,24
4,72	-125,31	-125,38
4,73	-125,33	-125,49
4,74	-125,44	-125,38
4,75	-125,34	-125,37
4,76	-125,57	-125,35
4,77	-125,56	-125,34
4,78	-125,28	-125,26
4,79	-125,32	-125,35
4,79	-125,25	-125,26
4,8	-125,29	-125,29
4,81	-125,29	-125,28
4,82	-125,25	-124,97
4,83	-125,41	-125,06
4,84	-125,3	-125,29
4,85	-125,15	-125,31
4,86	-125,25	-125,18
4,87	-125,36	-125,49
4,88	-125,63	-125,45
4,89	-125,6	-125,56
4,9	-125,39	-125,41
4,91	-125,14	-125,49
4,92	-125,35	-125,38
4,93	-125,35	-125,33
4,94	-125,5	-125,03
4,95	-125,39	-125,13
4,96	-125,3	-125,31
4,97	-125,11	-125,1
4,98	-124,86	-125,06
4,99	-121,85	-122,77
5	-118,42	-118,91
5,01	-121,34	-121,28
5,02	-123,46	-124,34
5,03	-123,62	-125,02
5,04	-124,54	-125,12
5,05	-125,34	-125,49
5,06	-125,35	-125,63
5,07	-125,02	-125,35
5,08	-125,15	-125,1
5,09	-125,28	-125,28
5,1	-124,97	-125,18
5,11	-125,22	-124,91
5,12	-125,15	-125,31
5,13	-124,95	-125,61
5,14	-125,37	-125,42
5,15	-125,63	-125,43
5,16	-124,75	-125,21
5,17	-122,7	-125,12
5,18	-124,45	-125,08
5,19	-125,27	-124,91
5,2	-125,3	-125,2
5,21	-125,39	-125,27
5,21	-125,55	-125,31
5,22	-125	-125,25
5,23	-125,21	-125,04
5,24	-124,96	-125,39
5,25	-124,62	-125,42
5,26	-125,02	-125,28
5,27	-125,15	-125,25
5,28	-125,18	-125,48
5,29	-125,23	-125,37
5,3	-125,41	-125,12
5,31	-125,18	-125,19
5,32	-125,17	-125,32
5,33	-125,35	-125,44
5,34	-124,62	-125,51
5,35	-125,12	-125,71
5,36	-125,43	-125,88
5,37	-125,42	-125,68
5,38	-125,71	-125,51
5,39	-125,31	-125,65
5,4	-125,12	-125,31
5,41	-125,22	-125,29
5,42	-125,16	-125,37
5,43	-125,33	-125,38
5,44	-124,55	-125,6
5,45	-124,73	-125,49
5,46	-123,67	-125,54
5,47	-123,41	-125,52
5,48	-125,3	-125,33
5,49	-125,56	-125,26
5,5	-125,71	-125,42
5,51	-125,42	-125,63
5,52	-125,41	-125,45
5,53	-125,44	-125,39
5,54	-125,66	-125,42
5,55	-125,64	-125,34
5,56	-125,38	-125,22
5,57	-125,09	-125,43
5,58	-125,32	-125,66
5,59	-125,51	-125,74
5,6	-125,38	-125,74
5,61	-125,41	-125,66
5,62	-125,59	-125,67
5,63	-125,48	-125,66
5,63	-125,5	-125,39
5,64	-125,51	-125,28
5,65	-125,33	-125,47
5,66	-125,19	-125,6
5,67	-125,54	-125,68
5,68	-125,44	-125,61
5,69	-125,47	-125,45
5,7	-125,88	-125,4
5,71	-125,63	-125,3
5,72	-125,66	-125,44
5,73	-125,52	-125,76
5,74	-125,4	-125,55
5,75	-125,39	-125,23
5,76	-125,31	-125,1
5,77	-124,87	-125,37
5,78	-125,6	-125,48
5,79	-125,86	-125,36
5,8	-125,72	-125,44
5,81	-125,48	-125,35
5,82	-125,24	-125,3
5,83	-125,37	-125,24
5,84	-125,5	-125,29
5,85	-115,17	-125,27
5,86	-108,92	-125,47
5,87	-113,82	-125,55
5,88	-121,37	-125,42
5,89	-124,4	-125,37
5,9	-125,35	-125,37
5,91	-125,49	-125,45
5,92	-124,49	-125,45
5,93	-123,57	-125,59
5,94	-124,47	-125,53
5,95	-123,83	-125,43
5,96	-116,65	-125,5
5,97	-106,92	-125,61
5,98	-109,09	-125,2
5,99	-122,38	-125,13
6	-119,68	-125,3
6,01	-116,99	-125,39
6,02	-107,53	-125,32
6,03	-108,15	-125,24
6,04	-119,58	-125,29
6,04	-121,65	-125,49
6,05	-112,84	-125,43
6,06	-109,6	-125,43
6,07	-111,22	-125,38
6,08	-117,75	-125,52
6,09	-114,81	-125,69
6,1	-99,82	-125,52
6,11	-98,18	-125,4
6,12	-108,63	-125,61
6,13	-117,74	-125,68
6,14	-116,15	-125,5
6,15	-118,1	-125,45
6,16	-119,43	-125,45
6,17	-120,19	-125,43
6,18	-112,39	-125,28
6,19	-107,11	-125,54
6,2	-108,43	-125,49
6,21	-115,99	-125,36
6,22	-124,67	-125,26
6,23	-124,57	-125,55
6,24	-124,4	-125,45
6,25	-123,93	-125,35
6,26	-121,71	-125,24
6,27	-124,24	-125,54
6,28	-124,82	-125,52
6,29	-124,95	-125,52
6,3	-125,02	-125,63
6,31	-124,18	-125,52
6,32	-124,82	-125,43
6,33	-125,26	-125,25
6,34	-124,78	-125,21
6,35	-123,65	-125,24
6,36	-123,18	-125,43
6,37	-122,58	-125,67
6,38	-121,97	-125,64
6,39	-123,72	-125,43
6,4	-124,79	-125,3
6,41	-125,38	-125,51
6,42	-124,92	-125,37
6,43	-124,12	-125,32
6,44	-117,18	-125,29
6,45	-115,82	-125,21
6,46	-122,83	-125,27
6,46	-124,72	-125,13
6,47	-125,08	-125,43
6,48	-125,3	-125,37
6,49	-124,08	-125,44
6,5	-120,62	-125,38
6,51	-121,08	-125,44
6,52	-124,78	-125,39
6,53	-125,3	-125,23
6,54	-124,99	-125,31
6,55	-125,5	-125,45
6,56	-125,57	-125,51
6,57	-125,38	-125,51
6,58	-125,42	-125,39
6,59	-125,51	-125,5
6,6	-125,06	-125,63
6,61	-124,03	-125,55
6,62	-124,23	-125,56
6,63	-125,34	-125,4
6,64	-125,32	-125,45
6,65	-125,48	-125,63
6,66	-125,32	-125,57
6,67	-125,4	-125,42
6,68	-125,41	-125,19
6,69	-125,3	-125,24
6,7	-125,13	-125,12
6,71	-125,39	-125,04
6,72	-125,53	-125,18
6,73	-125,47	-125,52
6,74	-125,38	-125,79
6,75	-125,29	-125,58
6,76	-125,16	-125,35
6,77	-122,34	-125,33
6,78	-119,65	-125,68
6,79	-122,58	-125,55
6,8	-122,85	-125,26
6,81	-106,81	-125,36
6,82	-100,38	-125,25
6,83	-105,75	-125,51
6,84	-124,66	-125,48
6,85	-125,13	-125,44
6,86	-125,27	-125,21
6,87	-125,46	-125,07
6,88	-125,11	-125,22
6,88	-125,19	-125,36
6,89	-124,78	-125,52
6,9	-124,36	-125,57
6,91	-124,95	-125,65
6,92	-124,89	-125,33
6,93	-124,64	-125,27
6,94	-122,83	-125,48
6,95	-122,98	-125,53
6,96	-123,65	-125,4
6,97	-124,55	-125,25
6,98	-124,86	-125,66
6,99	-124,86	-125,77
7	-120,59	-125,42
7,01	-110,26	-125,34
7,02	-101,14	-125,45
7,03	-98,21	-125,37
7,04	-98,77	-125,6
7,05	-104,7	-125,55
7,06	-105,22	-125,35
7,07	-102,78	-125,32
7,08	-110,38	-125,45
7,09	-119,73	-125,53
7,1	-123,4	-125,42
7,11	-123,15	-125,37
7,12	-123,1	-125,47
7,13	-124,3	-125,55
7,14	-124,01	-125,73
7,15	-112,69	-125,37
7,16	-108,99	-125,35
7,17	-116,57	-125,47
7,18	-124,14	-125,4
7,19	-123,09	-125,46
7,2	-100,09	-125,31
7,21	-93,86	-125,41
7,22	-94,69	-125,48
7,23	-97,31	-125,3
7,24	-94,5	-124,93
7,25	-90,69	-124,76
7,26	-81,88	-122,52
7,27	-83,06	-122,97
7,28	-94,16	-125,32
7,29	-96,81	-125,02
7,29	-91,52	-124,83
7,3	-77,26	-122,51
7,31	-77	-122,6
7,32	-89	-125,17
7,33	-99,19	-125,24
7,34	-94,6	-125,03
7,35	-78,95	-123,03
7,36	-77,33	-122,25
7,37	-88,56	-124,85
7,38	-94,23	-125,3
7,39	-85,99	-125,16
7,4	-89,06	-125,05
7,41	-100,26	-124,97
7,42	-102,94	-125,04
7,43	-102,73	-125,18
7,44	-106,26	-125,42
7,45	-115,97	-125,15
7,46	-109,99	-124,95
7,47	-84,49	-124,83
7,48	-79,44	-124,28
7,49	-86,42	-124,7
7,5	-109,32	-124,82
7,51	-113,74	-124,89
7,52	-120,72	-124,73
7,53	-120,61	-124,85
7,54	-96,45	-124,77
7,55	-89,25	-124,67
7,56	-93,63	-124,93
7,57	-98,63	-124,88
7,58	-94,68	-124,82
7,59	-98,68	-124,89
7,6	-107,76	-125,09
7,61	-109,23	-125,09
7,62	-116,08	-124,86
7,63	-121,1	-124,81
7,64	-120,16	-124,87
7,65	-108,62	-124,77
7,66	-103,43	-124,78
7,67	-109,8	-124,96
7,68	-120,93	-124,66
7,69	-121,01	-124,72
7,7	-120,48	-124,84
7,71	-122,54	-125,01
7,71	-123,11	-124,95
7,72	-122,32	-125,04
7,73	-113,43	-124,94
7,74	-112,9	-124,79
7,75	-121,27	-124,8
7,76	-122,74	-124,78
7,77	-123	-124,77
7,78	-119,43	-124,81
7,79	-113,6	-124,91
7,8	-117,21	-124,87
7,81	-123,33	-124,61
7,82	-123,24	-124,63
7,83	-123,12	-124,7
7,84	-123,47	-124,51
7,85	-123,25	-124,63
7,86	-122,73	-124,91
7,87	-123,15	-124,76
7,88	-123,27	-124,71
7,89	-123,15	-124,82
7,9	-123,16	-124,99
7,91	-122,5	-125,05
7,92	-105,08	-124,69
7,93	-96,68	-123,07
7,94	-99,85	-123,96
7,95	-104,27	-124,92
7,96	-111,19	-125,04
7,97	-122,73	-125,11
7,98	-122,96	-124,82
7,99	-123,17	-124,81
8	-123,38	-124,71
8,01	-123,09	-124,7
8,02	-122,87	-124,82
8,03	-122,66	-124,98
8,04	-122,05	-124,95
8,05	-120,87	-125,02
8,06	-116,8	-124,78
8,07	-118,67	-124,76
8,08	-122,89	-125,03
8,09	-122,85	-125,03
8,1	-110,32	-124,85
8,11	-103,73	-124,81
8,12	-108,62	-124,85
8,13	-118,62	-124,81
8,13	-116,65	-124,6
8,14	-120,36	-124,58
8,15	-117,88	-124,79
8,16	-107,36	-124,7
8,17	-100,55	-124,74
8,18	-98,04	-124,93
8,19	-106,95	-124,87
8,2	-120,93	-124,7
8,21	-122,25	-124,66
8,22	-123,08	-124,66
8,23	-123,16	-124,87
8,24	-123,13	-124,96
8,25	-123,11	-124,86
8,26	-123,18	-124,69
8,27	-123,17	-124,83
8,28	-122,91	-124,91
8,29	-122,97	-124,91
8,3	-123,17	-124,71
8,31	-122,65	-124,72
8,32	-120,65	-124,55
8,33	-120,8	-124,52
8,34	-117,87	-124,59
8,35	-117,42	-124,81
8,36	-121,86	-124,85
8,37	-121,78	-124,75
8,38	-121,75	-124,79
8,39	-121,58	-124,88
8,4	-119,6	-124,89
8,41	-109,12	-124,7
8,42	-97,4	-124,7
8,43	-82,3	-124,42
8,44	-80,94	-124,53
8,45	-92,43	-124,86
8,46	-105,48	-124,78
8,47	-102,29	-124,76
8,48	-102,47	-124,43
8,49	-105,42	-124,5
8,5	-111,49	-124,79
8,51	-113,71	-124,75
8,52	-118	-124,86
8,53	-116,55	-124,78
8,54	-120,82	-124,78
8,54	-118,57	-124,75
8,55	-101,7	-124,64
8,56	-96,03	-124,51
8,57	-98,9	-124,43
8,58	-105,94	-124,64
8,59	-120,72	-124,7
8,6	-122,39	-124,6
8,61	-122,64	-124,56
8,62	-121,77	-124,67
8,63	-102,91	-124,7
8,64	-94,8	-124,73
8,65	-98,69	-124,46
8,66	-118,79	-124,44
8,67	-119,71	-124,61
8,68	-114,87	-124,62
8,69	-116,92	-124,52
8,7	-121,45	-124,5
8,71	-120,83	-124,61
8,72	-121,99	-124,52
8,73	-122,64	-124,28
8,74	-122,81	-124,27
8,75	-122,99	-124,39
8,76	-122,91	-124,35
8,77	-122,73	-124,45
8,78	-122,68	-124,36
8,79	-122,38	-124,21
8,8	-122,16	-124,52
8,81	-122,38	-124,62
8,82	-122,83	-124,6
8,83	-122,79	-124,5
8,84	-122,74	-124,37
8,85	-122,47	-124,35
8,86	-122,47	-124,59
8,87	-122,38	-124,37
8,88	-122,51	-124,29
8,89	-121,83	-124,35
8,9	-122,02	-124,17
8,91	-122,08	-124,21
8,92	-122,13	-124,27
8,93	-122,21	-124,34
8,94	-121,89	-124,42
8,95	-121,97	-124,16
8,96	-122,42	-123,94
8,96	-122,23	-124,07
8,97	-121,99	-124,24
8,98	-121,25	-124,29
8,99	-113,34	-124,33
9	-97,78	-124,03
9,01	-96,62	-124
9,02	-108,42	-124
9,03	-120,47	-124,02
9,04	-121,31	-124,06
9,05	-121,3	-124,03
9,06	-120,93	-123,96
9,07	-105,03	-124
9,08	-96,36	-124,07
9,09	-99,66	-123,91
9,1	-98,54	-124,1
9,11	-97,35	-124,07
9,12	-107,34	-124,07
9,13	-120,49	-123,98
9,14	-110,65	-124
9,15	-99,55	-124,01
9,16	-95,75	-123,95
9,17	-97,57	-124,1
9,18	-107,98	-123,86
9,19	-120,74	-123,58
9,2	-120,84	-123,7
9,21	-120,54	-123,64
9,22	-120,97	-123,63
9,23	-120,67	-123,57
9,24	-120,81	-123,61
9,25	-120,82	-123,54
9,26	-120,83	-123,6
9,27	-117,9	-123,64
9,28	-116,26	-123,68
9,29	-119,95	-123,41
9,3	-121,02	-123,71
9,31	-120,85	-123,39
9,32	-120,53	-123,35
9,33	-119,12	-123,27
9,34	-119,48	-123,15
9,35	-120,49	-123,4
9,36	-120,11	-123,38
9,37	-117,65	-123,08
9,38	-111,57	-123,37
9,38	-104,43	-123,27
9,39	-103,67	-122,89
9,4	-102,59	-122,94
9,41	-97,35	-123,2
9,42	-90,09	-123,06
9,43	-88,01	-122,87
9,44	-90,84	-123,05
9,45	-78,97	-120,64
9,46	-77,07	-119,72
9,47	-87,38	-122,17
9,48	-95,01	-122,27
9,49	-80,15	-122,7
9,5	-76,87	-122,77
9,51	-83,52	-122,77
9,52	-88,61	-122,63
9,53	-98,05	-122,75
9,54	-100,64	-122,84
9,55	-101,65	-122,79
9,56	-99,96	-122,81
9,57	-96,47	-122,73
9,58	-87,33	-122,22
9,59	-77,3	-116,59
9,6	-71,9	-114,17
9,61	-77,75	-119,15
9,62	-90,09	-122,39
9,63	-93,08	-122,48
9,64	-98,89	-122,32
9,65	-96,75	-122,09
9,66	-92,85	-122,26
9,67	-88,23	-122,24
9,68	-88,36	-122,02
9,69	-71,32	-119,94
9,7	-68,51	-118,48
9,71	-77,89	-121,4
9,72	-89,99	-121,72
9,73	-98,72	-122,11
9,74	-95,57	-122,2
9,75	-87,05	-121,87
9,76	-88,67	-121,92
9,77	-103,01	-121,94
9,78	-82,98	-121,69
9,79	-77,53	-121,13
9,79	-83,93	-121,88
9,8	-86,77	-121,85
